index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
953,541631,22437,SET OF 9 BLACK SKULL BALLOONS,20,20/01/11 10:48,0.85,12637.0,France
954,541631,21829,DINOSAUR KEYRINGS ASSORTED,36,20/01/11 10:48,0.21,12637.0,France
955,541631,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,20/01/11 10:48,1.25,12637.0,France
956,541631,21915,RED  HARMONICA IN BOX ,24,20/01/11 10:48,1.25,12637.0,France
957,541631,22549,PICTURE DOMINOES,24,20/01/11 10:48,1.45,12637.0,France
958,541631,22550,HOLIDAY FUN LUDO,4,20/01/11 10:48,3.75,12637.0,France
959,541631,22355,CHARLOTTE BAG SUKI DESIGN,10,20/01/11 10:48,0.85,12637.0,France
960,541631,22271,FELTCRAFT DOLL ROSIE,12,20/01/11 10:48,2.95,12637.0,France
961,541631,22272,FELTCRAFT DOLL MARIA,12,20/01/11 10:48,2.95,12637.0,France
962,541631,22274,FELTCRAFT DOLL EMILY,12,20/01/11 10:48,2.95,12637.0,France
963,541631,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,20/01/11 10:48,3.25,12637.0,France
964,541631,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,20/01/11 10:48,3.25,12637.0,France
965,541631,POST,POSTAGE,6,20/01/11 10:48,18.0,12637.0,France
970,541857,21195,PINK  HONEYCOMB PAPER BALL ,12,23/01/11 15:17,2.1,12727.0,France
971,541857,21208,PASTEL COLOUR HONEYCOMB FAN,12,23/01/11 15:17,1.65,12727.0,France
972,541857,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,23/01/11 15:17,6.45,12727.0,France
973,541857,84988,SET OF 72 PINK HEART PAPER DOILIES,12,23/01/11 15:17,1.45,12727.0,France
974,541857,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,6,23/01/11 15:17,9.95,12727.0,France
975,541857,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,23/01/11 15:17,0.85,12727.0,France
976,541857,72799E,IVORY PILLAR CANDLE SILVER FLOCK,6,23/01/11 15:17,2.95,12727.0,France
977,541857,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,23/01/11 15:17,2.55,12727.0,France
978,541857,15056N,EDWARDIAN PARASOL NATURAL,3,23/01/11 15:17,5.95,12727.0,France
979,541857,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,23/01/11 15:17,0.85,12727.0,France
980,541857,22215,CAKE STAND WHITE TWO TIER LACE,24,23/01/11 15:17,7.65,12727.0,France
981,541857,POST,POSTAGE,6,23/01/11 15:17,18.0,12727.0,France
982,541981,21094,SET/6 RED SPOTTY PAPER PLATES,12,24/01/11 15:32,0.85,12691.0,France
983,541981,21086,SET/6 RED SPOTTY PAPER CUPS,12,24/01/11 15:32,0.65,12691.0,France
984,541981,20750,RED RETROSPOT MINI CASES,12,24/01/11 15:32,6.35,12691.0,France
985,541981,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,24/01/11 15:32,2.55,12691.0,France
986,541981,22859,EASTER TIN BUNNY BOUQUET,6,24/01/11 15:32,1.65,12691.0,France
987,541981,22333,RETROSPOT PARTY BAG + STICKER SET,16,24/01/11 15:32,1.65,12691.0,France
988,541981,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,24/01/11 15:32,2.25,12691.0,France
989,541981,22083,PAPER CHAIN KIT RETROSPOT,6,24/01/11 15:32,2.95,12691.0,France
990,541981,22331,WOODLAND PARTY BAG + STICKER SET,8,24/01/11 15:32,1.65,12691.0,France
994,542132,POST,POSTAGE,2,25/01/11 15:59,18.0,12691.0,France
998,542425,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,28/01/11 9:20,1.25,12574.0,France
999,542425,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,28/01/11 9:20,2.95,12574.0,France
1000,542425,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,28/01/11 9:20,4.95,12574.0,France
1001,542425,22798,ANTIQUE GLASS DRESSING TABLE POT,8,28/01/11 9:20,2.95,12574.0,France
1002,542425,22801,ANTIQUE GLASS PEDESTAL BOWL,4,28/01/11 9:20,3.75,12574.0,France
1003,542425,82482,WOODEN PICTURE FRAME WHITE FINISH,6,28/01/11 9:20,2.55,12574.0,France
1004,542425,22829,SWEETHEART WIRE WALL TIDY,2,28/01/11 9:20,9.95,12574.0,France
1005,542425,22854,CREAM SWEETHEART EGG HOLDER,4,28/01/11 9:20,4.95,12574.0,France
1006,542425,22831,WHITE BROCANTE SOAP DISH,6,28/01/11 9:20,2.95,12574.0,France
1007,542425,22863,SOAP DISH BROCANTE,8,28/01/11 9:20,2.95,12574.0,France
1008,542425,POST,POSTAGE,2,28/01/11 9:20,18.0,12574.0,France
1009,542433,22613,PACK OF 20 SPACEBOY NAPKINS,24,28/01/11 10:45,0.85,12726.0,France
1010,542433,22908,PACK OF 20 NAPKINS RED APPLES,12,28/01/11 10:45,0.85,12726.0,France
1011,542433,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,28/01/11 10:45,2.1,12726.0,France
1012,542433,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,28/01/11 10:45,2.1,12726.0,France
1013,542433,84378,SET OF 3 HEART COOKIE CUTTERS,12,28/01/11 10:45,1.25,12726.0,France
1014,542433,84375,SET OF 20 KIDS COOKIE CUTTERS,12,28/01/11 10:45,2.1,12726.0,France
1015,542433,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,28/01/11 10:45,1.25,12726.0,France
1016,542433,22811,SET OF 6 T-LIGHTS CACTI ,18,28/01/11 10:45,2.95,12726.0,France
1017,542433,22560,TRADITIONAL MODELLING CLAY,24,28/01/11 10:45,1.25,12726.0,France
1018,542433,22440,BALLOON WATER BOMB PACK OF 35,20,28/01/11 10:45,0.42,12726.0,France
1019,542433,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,96,28/01/11 10:45,0.42,12726.0,France
1020,542433,21086,SET/6 RED SPOTTY PAPER CUPS,12,28/01/11 10:45,0.65,12726.0,France
1021,542433,21094,SET/6 RED SPOTTY PAPER PLATES,24,28/01/11 10:45,0.85,12726.0,France
1022,542433,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,28/01/11 10:45,0.85,12726.0,France
1023,542433,21829,DINOSAUR KEYRINGS ASSORTED,36,28/01/11 10:45,0.21,12726.0,France
1024,542433,22550,HOLIDAY FUN LUDO,4,28/01/11 10:45,3.75,12726.0,France
1025,542433,21912,VINTAGE SNAKES & LADDERS,4,28/01/11 10:45,3.75,12726.0,France
1026,542433,22492,MINI PAINT SET VINTAGE ,72,28/01/11 10:45,0.65,12726.0,France
1027,542433,POST,POSTAGE,2,28/01/11 10:45,18.0,12726.0,France
1028,542535,21054,NURSE'S BAG SOFT TOY,5,28/01/11 13:37,8.95,12735.0,France
1029,542535,21055,TOOL BOX SOFT TOY ,5,28/01/11 13:37,8.95,12735.0,France
1030,542535,21056,DOCTOR'S BAG SOFT TOY,5,28/01/11 13:37,8.95,12735.0,France
1031,542535,22502,PICNIC BASKET WICKER SMALL,4,28/01/11 13:37,5.95,12735.0,France
1032,542535,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,28/01/11 13:37,4.95,12735.0,France
1033,542535,21888,BINGO SET,4,28/01/11 13:37,3.75,12735.0,France
1034,542535,22550,HOLIDAY FUN LUDO,4,28/01/11 13:37,3.75,12735.0,France
1035,542535,22620,4 TRADITIONAL SPINNING TOPS,12,28/01/11 13:37,1.25,12735.0,France
1036,542535,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,28/01/11 13:37,3.25,12735.0,France
1037,542535,20750,RED RETROSPOT MINI CASES,2,28/01/11 13:37,7.95,12735.0,France
1038,542535,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,28/01/11 13:37,0.85,12735.0,France
1039,542535,22355,CHARLOTTE BAG SUKI DESIGN,10,28/01/11 13:37,0.85,12735.0,France
1040,542535,22356,CHARLOTTE BAG PINK POLKADOT,10,28/01/11 13:37,0.85,12735.0,France
1041,542535,20719,WOODLAND CHARLOTTE BAG,10,28/01/11 13:37,0.85,12735.0,France
1042,542535,22605,WOODEN CROQUET GARDEN SET,2,28/01/11 13:37,14.95,12735.0,France
1043,542535,22607,WOODEN ROUNDERS GARDEN SET ,2,28/01/11 13:37,9.95,12735.0,France
1044,542535,21259,VICTORIAN SEWING BOX SMALL ,2,28/01/11 13:37,5.95,12735.0,France
1045,542535,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,28/01/11 13:37,9.95,12735.0,France
1046,542535,22634,CHILDS BREAKFAST SET SPACEBOY ,2,28/01/11 13:37,9.95,12735.0,France
1047,542535,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,28/01/11 13:37,8.5,12735.0,France
1048,542535,POST,POSTAGE,3,28/01/11 13:37,18.0,12735.0,France
1049,542629,22029,SPACEBOY BIRTHDAY CARD,24,31/01/11 9:57,0.42,12731.0,France
1050,542629,48187,DOORMAT NEW ENGLAND,10,31/01/11 9:57,6.75,12731.0,France
1051,542629,21524,DOORMAT SPOTTY HOME SWEET HOME,10,31/01/11 9:57,6.75,12731.0,France
1052,542629,22699,ROSES REGENCY TEACUP AND SAUCER ,12,31/01/11 9:57,2.95,12731.0,France
1053,542629,84375,SET OF 20 KIDS COOKIE CUTTERS,24,31/01/11 9:57,2.1,12731.0,France
1054,542629,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,48,31/01/11 9:57,1.25,12731.0,France
1055,542629,22398,MAGNETS PACK OF 4 SWALLOWS,48,31/01/11 9:57,1.25,12731.0,France
1056,542629,22551,PLASTERS IN TIN SPACEBOY,96,31/01/11 9:57,1.45,12731.0,France
1057,542629,22557,PLASTERS IN TIN VINTAGE PAISLEY ,48,31/01/11 9:57,1.65,12731.0,France
1058,542629,22554,PLASTERS IN TIN WOODLAND ANIMALS,48,31/01/11 9:57,1.65,12731.0,France
1059,542629,22492,MINI PAINT SET VINTAGE ,108,31/01/11 9:57,0.65,12731.0,France
1060,542629,22540,MINI JIGSAW CIRCUS PARADE ,60,31/01/11 9:57,0.42,12731.0,France
1061,542629,22544,MINI JIGSAW SPACEBOY,60,31/01/11 9:57,0.42,12731.0,France
1062,542629,21914,BLUE HARMONICA IN BOX ,36,31/01/11 9:57,1.25,12731.0,France
1063,542629,21915,RED  HARMONICA IN BOX ,36,31/01/11 9:57,1.25,12731.0,France
1064,542629,22559,SEASIDE FLYING DISC,48,31/01/11 9:57,1.06,12731.0,France
1065,542629,22560,TRADITIONAL MODELLING CLAY,48,31/01/11 9:57,1.06,12731.0,France
1066,542629,22629,SPACEBOY LUNCH BOX ,24,31/01/11 9:57,1.95,12731.0,France
1067,542629,20725,LUNCH BAG RED RETROSPOT,30,31/01/11 9:57,1.65,12731.0,France
1068,542629,84879,ASSORTED COLOUR BIRD ORNAMENT,160,31/01/11 9:57,1.45,12731.0,France
1069,542629,21563,RED HEART SHAPE LOVE BUCKET ,12,31/01/11 9:57,2.95,12731.0,France
1070,542629,22134,MINI LADLE LOVE HEART RED ,12,31/01/11 9:57,0.42,12731.0,France
1071,542629,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,31/01/11 9:57,1.25,12731.0,France
1072,542629,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,31/01/11 9:57,2.55,12731.0,France
1073,542629,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,31/01/11 9:57,6.95,12731.0,France
1074,542629,21535,RED RETROSPOT SMALL MILK JUG,12,31/01/11 9:57,2.55,12731.0,France
1075,542629,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,31/01/11 9:57,1.25,12731.0,France
1076,542629,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,31/01/11 9:57,3.25,12731.0,France
1077,542629,85014B,RED RETROSPOT UMBRELLA,96,31/01/11 9:57,4.95,12731.0,France
1078,542629,85014A,BLACK/BLUE POLKADOT UMBRELLA,96,31/01/11 9:57,4.95,12731.0,France
1079,542629,22745,POPPY'S PLAYHOUSE BEDROOM ,12,31/01/11 9:57,2.1,12731.0,France
1080,542629,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,31/01/11 9:57,2.1,12731.0,France
1081,542629,22748,POPPY'S PLAYHOUSE KITCHEN,12,31/01/11 9:57,2.1,12731.0,France
1082,542629,22620,4 TRADITIONAL SPINNING TOPS,24,31/01/11 9:57,1.25,12731.0,France
1083,542629,22472,TV DINNER TRAY DOLLY GIRL,3,31/01/11 9:57,4.95,12731.0,France
1084,542629,22474,SPACEBOY TV DINNER TRAY,3,31/01/11 9:57,4.95,12731.0,France
1085,542629,22475,SKULL DESIGN TV DINNER TRAY,3,31/01/11 9:57,4.95,12731.0,France
1086,542629,22630,DOLLY GIRL LUNCH BOX,12,31/01/11 9:57,1.95,12731.0,France
1087,542629,22662,LUNCH BAG DOLLY GIRL DESIGN,10,31/01/11 9:57,1.65,12731.0,France
1088,542629,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,31/01/11 9:57,4.95,12731.0,France
1089,542629,10002,INFLATABLE POLITICAL GLOBE ,120,31/01/11 9:57,0.85,12731.0,France
1090,542629,21156,RETROSPOT CHILDRENS APRON,24,31/01/11 9:57,1.95,12731.0,France
1091,542629,22899,CHILDREN'S APRON DOLLY GIRL ,12,31/01/11 9:57,2.1,12731.0,France
1092,542629,22367,CHILDRENS APRON SPACEBOY DESIGN,12,31/01/11 9:57,1.95,12731.0,France
1093,542629,48184,DOORMAT ENGLISH ROSE ,10,31/01/11 9:57,6.75,12731.0,France
1094,542629,22414,DOORMAT NEIGHBOURHOOD WITCH ,10,31/01/11 9:57,6.75,12731.0,France
1096,542735,22652,TRAVEL SEWING KIT,10,31/01/11 15:36,1.65,12681.0,France
1097,542735,22620,4 TRADITIONAL SPINNING TOPS,12,31/01/11 15:36,1.25,12681.0,France
1098,542735,21731,RED TOADSTOOL LED NIGHT LIGHT,24,31/01/11 15:36,1.65,12681.0,France
1099,542735,22452,MEASURING TAPE BABUSHKA PINK,6,31/01/11 15:36,2.95,12681.0,France
1100,542735,10002,INFLATABLE POLITICAL GLOBE ,12,31/01/11 15:36,0.85,12681.0,France
1101,542735,21224,SET/4 SKULL BADGES,10,31/01/11 15:36,1.25,12681.0,France
1102,542735,22467,GUMBALL COAT RACK,36,31/01/11 15:36,2.1,12681.0,France
1103,542735,21121,SET/10 RED POLKADOT PARTY CANDLES,24,31/01/11 15:36,1.25,12681.0,France
1104,542735,20750,RED RETROSPOT MINI CASES,4,31/01/11 15:36,7.95,12681.0,France
1105,542735,22027,TEA PARTY BIRTHDAY CARD,12,31/01/11 15:36,0.42,12681.0,France
1106,542735,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,31/01/11 15:36,1.25,12681.0,France
1107,542735,21064,BOOM BOX SPEAKER BOYS,2,31/01/11 15:36,5.95,12681.0,France
1108,542735,21238,RED RETROSPOT CUP,8,31/01/11 15:36,0.85,12681.0,France
1109,542735,22631,CIRCUS PARADE LUNCH BOX ,12,31/01/11 15:36,1.95,12681.0,France
1110,542735,22314,OFFICE MUG WARMER CHOC+BLUE,6,31/01/11 15:36,2.95,12681.0,France
1111,542735,22300,COFFEE MUG DOG + BALL DESIGN,6,31/01/11 15:36,2.55,12681.0,France
1112,542735,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,31/01/11 15:36,3.25,12681.0,France
1113,542735,POST,POSTAGE,3,31/01/11 15:36,18.0,12681.0,France
1114,542904,15056BL,EDWARDIAN PARASOL BLACK,15,01/02/11 14:58,5.95,12682.0,France
1115,542904,15056N,EDWARDIAN PARASOL NATURAL,3,01/02/11 14:58,5.95,12682.0,France
1116,542904,20679,EDWARDIAN PARASOL RED,3,01/02/11 14:58,5.95,12682.0,France
1117,542904,21936,RED RETROSPOT PICNIC BAG,5,01/02/11 14:58,2.95,12682.0,France
1118,542904,22384,LUNCH BAG PINK POLKADOT,10,01/02/11 14:58,1.65,12682.0,France
1119,542904,22383,LUNCH BAG SUKI  DESIGN ,10,01/02/11 14:58,1.65,12682.0,France
1120,542904,20712,JUMBO BAG WOODLAND ANIMALS,10,01/02/11 14:58,1.95,12682.0,France
1121,542904,22859,EASTER TIN BUNNY BOUQUET,6,01/02/11 14:58,1.65,12682.0,France
1122,542904,22894,TABLECLOTH RED APPLES DESIGN ,2,01/02/11 14:58,8.5,12682.0,France
1123,542904,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,01/02/11 14:58,1.65,12682.0,France
1124,542904,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,01/02/11 14:58,2.55,12682.0,France
1125,542904,22077,6 RIBBONS RUSTIC CHARM,12,01/02/11 14:58,1.65,12682.0,France
1126,542904,22630,DOLLY GIRL LUNCH BOX,12,01/02/11 14:58,1.95,12682.0,France
1127,542904,22423,REGENCY CAKESTAND 3 TIER,1,01/02/11 14:58,12.75,12682.0,France
1128,542904,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,01/02/11 14:58,1.65,12682.0,France
1129,542904,21731,RED TOADSTOOL LED NIGHT LIGHT,24,01/02/11 14:58,1.65,12682.0,France
1130,542904,22961,JAM MAKING SET PRINTED,36,01/02/11 14:58,1.45,12682.0,France
1131,542904,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,01/02/11 14:58,2.55,12682.0,France
1132,542904,POST,POSTAGE,3,01/02/11 14:58,18.0,12682.0,France
1133,542922,15056N,EDWARDIAN PARASOL NATURAL,3,02/02/11 9:06,5.95,12682.0,France
1134,542922,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,02/02/11 9:06,1.25,12682.0,France
1135,542922,22551,PLASTERS IN TIN SPACEBOY,12,02/02/11 9:06,1.65,12682.0,France
1136,542922,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,02/02/11 9:06,2.95,12682.0,France
1137,542922,20679,EDWARDIAN PARASOL RED,9,02/02/11 9:06,5.95,12682.0,France
1138,542922,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,02/02/11 9:06,0.42,12682.0,France
1139,542922,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,02/02/11 9:06,2.55,12682.0,France
1140,542922,22966,GINGERBREAD MAN COOKIE CUTTER,12,02/02/11 9:06,1.25,12682.0,France
1141,542922,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,02/02/11 9:06,1.65,12682.0,France
1142,542922,22423,REGENCY CAKESTAND 3 TIER,3,02/02/11 9:06,12.75,12682.0,France
1143,542922,15056BL,EDWARDIAN PARASOL BLACK,15,02/02/11 9:06,5.95,12682.0,France
1144,542922,85014B,RED RETROSPOT UMBRELLA,3,02/02/11 9:06,5.95,12682.0,France
1145,542922,22384,LUNCH BAG PINK POLKADOT,10,02/02/11 9:06,1.65,12682.0,France
1146,542922,20725,LUNCH BAG RED RETROSPOT,10,02/02/11 9:06,1.65,12682.0,France
1147,542922,22556,PLASTERS IN TIN CIRCUS PARADE ,12,02/02/11 9:06,1.65,12682.0,France
1148,542922,21558,SKULL LUNCH BOX WITH CUTLERY ,6,02/02/11 9:06,2.55,12682.0,France
1149,542922,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,02/02/11 9:06,2.55,12682.0,France
1150,542922,20750,RED RETROSPOT MINI CASES,4,02/02/11 9:06,7.95,12682.0,France
1151,542922,POST,POSTAGE,2,02/02/11 9:06,18.0,12682.0,France
1152,543030,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,02/02/11 15:22,1.25,12437.0,France
1153,543030,21086,SET/6 RED SPOTTY PAPER CUPS,24,02/02/11 15:22,0.65,12437.0,France
1154,543030,21094,SET/6 RED SPOTTY PAPER PLATES,12,02/02/11 15:22,0.85,12437.0,France
1155,543030,22437,SET OF 9 BLACK SKULL BALLOONS,20,02/02/11 15:22,0.85,12437.0,France
1156,543030,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,02/02/11 15:22,0.29,12437.0,France
1157,543030,22027,TEA PARTY BIRTHDAY CARD,12,02/02/11 15:22,0.42,12437.0,France
1158,543030,21062,PARTY INVITES SPACEMAN,12,02/02/11 15:22,0.85,12437.0,France
1159,543030,16012,FOOD/DRINK SPONGE STICKERS,24,02/02/11 15:22,0.21,12437.0,France
1160,543030,22356,CHARLOTTE BAG PINK POLKADOT,30,02/02/11 15:22,0.85,12437.0,France
1161,543030,POST,POSTAGE,1,02/02/11 15:22,18.0,12437.0,France
1162,543188,22727,ALARM CLOCK BAKELIKE RED ,8,04/02/11 11:45,3.75,12567.0,France
1163,543188,22726,ALARM CLOCK BAKELIKE GREEN,8,04/02/11 11:45,3.75,12567.0,France
1164,543188,22728,ALARM CLOCK BAKELIKE PINK,8,04/02/11 11:45,3.75,12567.0,France
1165,543188,22729,ALARM CLOCK BAKELIKE ORANGE,8,04/02/11 11:45,3.75,12567.0,France
1166,543188,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,04/02/11 11:45,3.75,12567.0,France
1167,543188,21156,RETROSPOT CHILDRENS APRON,8,04/02/11 11:45,1.95,12567.0,France
1168,543188,22367,CHILDRENS APRON SPACEBOY DESIGN,8,04/02/11 11:45,1.95,12567.0,France
1169,543188,22138,BAKING SET 9 PIECE RETROSPOT ,6,04/02/11 11:45,4.95,12567.0,France
1170,543188,22617,BAKING SET SPACEBOY DESIGN,6,04/02/11 11:45,4.95,12567.0,France
1171,543188,21218,RED SPOTTY BISCUIT TIN,6,04/02/11 11:45,3.75,12567.0,France
1172,543188,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,04/02/11 11:45,4.95,12567.0,France
1173,543188,22938,CUPCAKE LACE PAPER SET 6,12,04/02/11 11:45,1.95,12567.0,France
1174,543188,22417,PACK OF 60 SPACEBOY CAKE CASES,24,04/02/11 11:45,0.55,12567.0,France
1175,543188,22136,LOVE HEART SOCK HANGER,12,04/02/11 11:45,1.65,12567.0,France
1176,543188,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,04/02/11 11:45,1.49,12567.0,France
1177,543188,20725,LUNCH BAG RED RETROSPOT,10,04/02/11 11:45,1.65,12567.0,France
1178,543188,20726,LUNCH BAG WOODLAND,10,04/02/11 11:45,1.65,12567.0,France
1179,543188,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,04/02/11 11:45,2.55,12567.0,France
1180,543188,22382,LUNCH BAG SPACEBOY DESIGN ,10,04/02/11 11:45,1.65,12567.0,France
1181,543188,22662,LUNCH BAG DOLLY GIRL DESIGN,10,04/02/11 11:45,1.65,12567.0,France
1182,543188,21086,SET/6 RED SPOTTY PAPER CUPS,12,04/02/11 11:45,0.65,12567.0,France
1183,543188,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,04/02/11 11:45,0.85,12567.0,France
1184,543188,22613,PACK OF 20 SPACEBOY NAPKINS,12,04/02/11 11:45,0.85,12567.0,France
1185,543188,21212,PACK OF 72 RETROSPOT CAKE CASES,24,04/02/11 11:45,0.55,12567.0,France
1186,543188,15036,ASSORTED COLOURS SILK FAN,12,04/02/11 11:45,0.75,12567.0,France
1187,543188,20658,RED RETROSPOT LUGGAGE TAG,12,04/02/11 11:45,1.25,12567.0,France
1188,543188,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,04/02/11 11:45,3.25,12567.0,France
1189,543188,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,04/02/11 11:45,3.25,12567.0,France
1190,543188,85014B,RED RETROSPOT UMBRELLA,6,04/02/11 11:45,5.95,12567.0,France
1191,543188,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,04/02/11 11:45,5.95,12567.0,France
1192,543188,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,04/02/11 11:45,2.95,12567.0,France
1193,543188,21696,SMALL SILVER TRELLIS CANDLEPOT,6,04/02/11 11:45,2.95,12567.0,France
1194,543188,21439,BASKET OF TOADSTOOLS,12,04/02/11 11:45,1.25,12567.0,France
1195,543188,22857,ASSORTED EASTER GIFT TAGS,12,04/02/11 11:45,0.85,12567.0,France
1196,543188,22858,EASTER TIN KEEPSAKE,6,04/02/11 11:45,1.65,12567.0,France
1197,543188,22861,EASTER TIN CHICKS IN GARDEN,6,04/02/11 11:45,1.65,12567.0,France
1198,543188,22960,JAM MAKING SET WITH JARS,6,04/02/11 11:45,4.25,12567.0,France
1199,543188,22961,JAM MAKING SET PRINTED,12,04/02/11 11:45,1.45,12567.0,France
1200,543188,22962,JAM JAR WITH PINK LID,12,04/02/11 11:45,0.85,12567.0,France
1201,543188,22963,JAM JAR WITH GREEN LID,12,04/02/11 11:45,0.85,12567.0,France
1202,543188,22077,6 RIBBONS RUSTIC CHARM,12,04/02/11 11:45,1.65,12567.0,France
1203,543188,85049D,BRIGHT BLUES RIBBONS ,12,04/02/11 11:45,1.25,12567.0,France
1204,543188,22492,MINI PAINT SET VINTAGE ,36,04/02/11 11:45,0.65,12567.0,France
1205,543188,22090,PAPER BUNTING RETROSPOT,6,04/02/11 11:45,2.95,12567.0,France
1206,543188,21936,RED RETROSPOT PICNIC BAG,10,04/02/11 11:45,2.95,12567.0,France
1207,543188,21094,SET/6 RED SPOTTY PAPER PLATES,12,04/02/11 11:45,0.85,12567.0,France
1208,543188,79030G,"TUMBLER, NEW ENGLAND",6,04/02/11 11:45,1.65,12567.0,France
1209,543188,22302,COFFEE MUG PEARS  DESIGN,6,04/02/11 11:45,2.55,12567.0,France
1210,543188,22303,COFFEE MUG APPLES DESIGN,6,04/02/11 11:45,2.55,12567.0,France
1211,543188,22699,ROSES REGENCY TEACUP AND SAUCER ,6,04/02/11 11:45,2.95,12567.0,France
1212,543188,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,04/02/11 11:45,0.85,12567.0,France
1213,543188,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,04/02/11 11:45,2.55,12567.0,France
1214,543188,21731,RED TOADSTOOL LED NIGHT LIGHT,12,04/02/11 11:45,1.65,12567.0,France
1215,543188,21914,BLUE HARMONICA IN BOX ,12,04/02/11 11:45,1.25,12567.0,France
1216,543188,21915,RED  HARMONICA IN BOX ,12,04/02/11 11:45,1.25,12567.0,France
1217,543188,22620,4 TRADITIONAL SPINNING TOPS,12,04/02/11 11:45,1.25,12567.0,France
1218,543188,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,04/02/11 11:45,2.55,12567.0,France
1219,543188,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,04/02/11 11:45,2.55,12567.0,France
1220,543188,85032C,CURIOUS IMAGES GIFT WRAP SET,6,04/02/11 11:45,2.1,12567.0,France
1221,543188,21039,RED RETROSPOT SHOPPING BAG,6,04/02/11 11:45,2.55,12567.0,France
1222,543188,21746,SMALL RED RETROSPOT WINDMILL,12,04/02/11 11:45,1.25,12567.0,France
1223,543188,21749,LARGE RED RETROSPOT WINDMILL,6,04/02/11 11:45,2.1,12567.0,France
1224,543188,POST,POSTAGE,6,04/02/11 11:45,18.0,12567.0,France
1225,543459,20676,RED RETROSPOT BOWL,8,08/02/11 13:28,1.25,12599.0,France
1226,543459,20677,PINK POLKADOT BOWL,8,08/02/11 13:28,1.25,12599.0,France
1227,543459,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,08/02/11 13:28,0.65,12599.0,France
1228,543459,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,08/02/11 13:28,0.85,12599.0,France
1229,543459,21212,PACK OF 72 RETROSPOT CAKE CASES,24,08/02/11 13:28,0.55,12599.0,France
1230,543459,21746,SMALL RED RETROSPOT WINDMILL,12,08/02/11 13:28,1.25,12599.0,France
1231,543459,22090,PAPER BUNTING RETROSPOT,6,08/02/11 13:28,2.95,12599.0,France
